m=,100
n=,100
dx=,195.48826902559387,m
dy=,120.09052077612164,m
upper left=,"(-85.84612, 38.29354)"
lower right=,"(-85.61988000000001, 38.18446)"
k,i,j,center_x,center_y
791,8,91,-85.82932,38.195800000000006
792,8,92,-85.82932,38.194720000000004
793,8,93,-85.82932,38.19364
794,8,94,-85.82932,38.19256
795,8,95,-85.82932,38.19148
796,8,96,-85.82932,38.190400000000004
797,8,97,-85.82932,38.18932
798,8,98,-85.82932,38.18824
799,8,99,-85.82932,38.187160000000006
800,8,100,-85.82932,38.186080000000004
801,9,1,-85.82708,38.293
802,9,2,-85.82708,38.29192
803,9,3,-85.82708,38.29084
804,9,4,-85.82708,38.28976
805,9,5,-85.82708,38.28868
806,9,6,-85.82708,38.2876
807,9,7,-85.82708,38.286519999999996
808,9,8,-85.82708,38.28544
809,9,9,-85.82708,38.28436
810,9,10,-85.82708,38.28328
811,9,11,-85.82708,38.2822
812,9,12,-85.82708,38.28112
813,9,13,-85.82708,38.28004
814,9,14,-85.82708,38.27896
815,9,15,-85.82708,38.277879999999996
816,9,16,-85.82708,38.2768
817,9,17,-85.82708,38.27572
818,9,18,-85.82708,38.27464
819,9,19,-85.82708,38.27356
820,9,20,-85.82708,38.27248
821,9,21,-85.82708,38.2714
822,9,22,-85.82708,38.27032
823,9,23,-85.82708,38.269239999999996
824,9,24,-85.82708,38.26816
825,9,25,-85.82708,38.26708
826,9,26,-85.82708,38.266
827,9,27,-85.82708,38.264920000000004
828,9,28,-85.82708,38.26384
829,9,29,-85.82708,38.26276
830,9,30,-85.82708,38.26168
831,9,31,-85.82708,38.2606
832,9,32,-85.82708,38.25952
833,9,33,-85.82708,38.25844
834,9,34,-85.82708,38.25736
835,9,35,-85.82708,38.256280000000004
836,9,36,-85.82708,38.2552
837,9,37,-85.82708,38.25412
838,9,38,-85.82708,38.25304
839,9,39,-85.82708,38.25196
840,9,40,-85.82708,38.25088
841,9,41,-85.82708,38.2498
842,9,42,-85.82708,38.24872
843,9,43,-85.82708,38.247640000000004
844,9,44,-85.82708,38.24656
845,9,45,-85.82708,38.24548
846,9,46,-85.82708,38.2444
847,9,47,-85.82708,38.24332
848,9,48,-85.82708,38.24224
849,9,49,-85.82708,38.24116
850,9,50,-85.82708,38.24008
851,9,51,-85.82708,38.239000000000004
852,9,52,-85.82708,38.23792
853,9,53,-85.82708,38.23684
854,9,54,-85.82708,38.23576
855,9,55,-85.82708,38.23468
856,9,56,-85.82708,38.2336
857,9,57,-85.82708,38.23252
858,9,58,-85.82708,38.23144
859,9,59,-85.82708,38.230360000000005
860,9,60,-85.82708,38.22928
861,9,61,-85.82708,38.2282
862,9,62,-85.82708,38.22712
863,9,63,-85.82708,38.22604
864,9,64,-85.82708,38.22496
865,9,65,-85.82708,38.22388
866,9,66,-85.82708,38.2228
867,9,67,-85.82708,38.221720000000005
868,9,68,-85.82708,38.22064
869,9,69,-85.82708,38.21956
870,9,70,-85.82708,38.21848
871,9,71,-85.82708,38.2174
872,9,72,-85.82708,38.21632
873,9,73,-85.82708,38.21524
874,9,74,-85.82708,38.21416
875,9,75,-85.82708,38.213080000000005
876,9,76,-85.82708,38.212
877,9,77,-85.82708,38.21092
878,9,78,-85.82708,38.20984
879,9,79,-85.82708,38.20876
880,9,80,-85.82708,38.20768
881,9,81,-85.82708,38.2066
882,9,82,-85.82708,38.20552
883,9,83,-85.82708,38.204440000000005
884,9,84,-85.82708,38.20336
885,9,85,-85.82708,38.20228
886,9,86,-85.82708,38.2012
887,9,87,-85.82708,38.20012
888,9,88,-85.82708,38.199040000000004
889,9,89,-85.82708,38.19796
890,9,90,-85.82708,38.19688
891,9,91,-85.82708,38.195800000000006
892,9,92,-85.82708,38.194720000000004
893,9,93,-85.82708,38.19364
894,9,94,-85.82708,38.19256
895,9,95,-85.82708,38.19148
896,9,96,-85.82708,38.190400000000004
897,9,97,-85.82708,38.18932
898,9,98,-85.82708,38.18824
899,9,99,-85.82708,38.187160000000006
900,9,100,-85.82708,38.186080000000004
901,10,1,-85.82484,38.293
902,10,2,-85.82484,38.29192
903,10,3,-85.82484,38.29084
904,10,4,-85.82484,38.28976
905,10,5,-85.82484,38.28868
906,10,6,-85.82484,38.2876
907,10,7,-85.82484,38.286519999999996
908,10,8,-85.82484,38.28544
909,10,9,-85.82484,38.28436
910,10,10,-85.82484,38.28328
911,10,11,-85.82484,38.2822
912,10,12,-85.82484,38.28112
913,10,13,-85.82484,38.28004
914,10,14,-85.82484,38.27896
915,10,15,-85.82484,38.277879999999996
916,10,16,-85.82484,38.2768
917,10,17,-85.82484,38.27572
918,10,18,-85.82484,38.27464
919,10,19,-85.82484,38.27356
920,10,20,-85.82484,38.27248
921,10,21,-85.82484,38.2714
922,10,22,-85.82484,38.27032
923,10,23,-85.82484,38.269239999999996
924,10,24,-85.82484,38.26816
925,10,25,-85.82484,38.26708
926,10,26,-85.82484,38.266
927,10,27,-85.82484,38.264920000000004
928,10,28,-85.82484,38.26384
929,10,29,-85.82484,38.26276
930,10,30,-85.82484,38.26168
931,10,31,-85.82484,38.2606
932,10,32,-85.82484,38.25952
933,10,33,-85.82484,38.25844
934,10,34,-85.82484,38.25736
935,10,35,-85.82484,38.256280000000004
936,10,36,-85.82484,38.2552
937,10,37,-85.82484,38.25412
938,10,38,-85.82484,38.25304
939,10,39,-85.82484,38.25196
940,10,40,-85.82484,38.25088
941,10,41,-85.82484,38.2498
942,10,42,-85.82484,38.24872
943,10,43,-85.82484,38.247640000000004
944,10,44,-85.82484,38.24656
945,10,45,-85.82484,38.24548
946,10,46,-85.82484,38.2444
947,10,47,-85.82484,38.24332
948,10,48,-85.82484,38.24224
949,10,49,-85.82484,38.24116
950,10,50,-85.82484,38.24008
951,10,51,-85.82484,38.239000000000004
952,10,52,-85.82484,38.23792
953,10,53,-85.82484,38.23684
954,10,54,-85.82484,38.23576
955,10,55,-85.82484,38.23468
956,10,56,-85.82484,38.2336
957,10,57,-85.82484,38.23252
958,10,58,-85.82484,38.23144
959,10,59,-85.82484,38.230360000000005
960,10,60,-85.82484,38.22928
961,10,61,-85.82484,38.2282
962,10,62,-85.82484,38.22712
963,10,63,-85.82484,38.22604
964,10,64,-85.82484,38.22496
965,10,65,-85.82484,38.22388
966,10,66,-85.82484,38.2228
967,10,67,-85.82484,38.221720000000005
968,10,68,-85.82484,38.22064
969,10,69,-85.82484,38.21956
970,10,70,-85.82484,38.21848
971,10,71,-85.82484,38.2174
972,10,72,-85.82484,38.21632
973,10,73,-85.82484,38.21524
974,10,74,-85.82484,38.21416
975,10,75,-85.82484,38.213080000000005
976,10,76,-85.82484,38.212
977,10,77,-85.82484,38.21092
978,10,78,-85.82484,38.20984
979,10,79,-85.82484,38.20876
980,10,80,-85.82484,38.20768
981,10,81,-85.82484,38.2066
982,10,82,-85.82484,38.20552
983,10,83,-85.82484,38.204440000000005
984,10,84,-85.82484,38.20336
985,10,85,-85.82484,38.20228
986,10,86,-85.82484,38.2012
987,10,87,-85.82484,38.20012
988,10,88,-85.82484,38.199040000000004
989,10,89,-85.82484,38.19796
990,10,90,-85.82484,38.19688
991,10,91,-85.82484,38.195800000000006
992,10,92,-85.82484,38.194720000000004
993,10,93,-85.82484,38.19364
994,10,94,-85.82484,38.19256
995,10,95,-85.82484,38.19148
996,10,96,-85.82484,38.190400000000004
997,10,97,-85.82484,38.18932
998,10,98,-85.82484,38.18824
999,10,99,-85.82484,38.187160000000006
1000,10,100,-85.82484,38.186080000000004
1001,11,1,-85.8226,38.293
1002,11,2,-85.8226,38.29192
1003,11,3,-85.8226,38.29084
1004,11,4,-85.8226,38.28976
1005,11,5,-85.8226,38.28868
1006,11,6,-85.8226,38.2876
1007,11,7,-85.8226,38.286519999999996
1008,11,8,-85.8226,38.28544
1009,11,9,-85.8226,38.28436
1010,11,10,-85.8226,38.28328
1011,11,11,-85.8226,38.2822
1012,11,12,-85.8226,38.28112
1013,11,13,-85.8226,38.28004
1014,11,14,-85.8226,38.27896
1015,11,15,-85.8226,38.277879999999996
1016,11,16,-85.8226,38.2768
1017,11,17,-85.8226,38.27572
1018,11,18,-85.8226,38.27464
1019,11,19,-85.8226,38.27356
1020,11,20,-85.8226,38.27248
1021,11,21,-85.8226,38.2714
1022,11,22,-85.8226,38.27032
1023,11,23,-85.8226,38.269239999999996
1024,11,24,-85.8226,38.26816
1025,11,25,-85.8226,38.26708
1026,11,26,-85.8226,38.266
1027,11,27,-85.8226,38.264920000000004
1028,11,28,-85.8226,38.26384
1029,11,29,-85.8226,38.26276
1030,11,30,-85.8226,38.26168
1031,11,31,-85.8226,38.2606
1032,11,32,-85.8226,38.25952
1033,11,33,-85.8226,38.25844
1034,11,34,-85.8226,38.25736
1035,11,35,-85.8226,38.256280000000004
1036,11,36,-85.8226,38.2552
1037,11,37,-85.8226,38.25412
1038,11,38,-85.8226,38.25304
1039,11,39,-85.8226,38.25196
1040,11,40,-85.8226,38.25088
1041,11,41,-85.8226,38.2498
1042,11,42,-85.8226,38.24872
1043,11,43,-85.8226,38.247640000000004
1044,11,44,-85.8226,38.24656
1045,11,45,-85.8226,38.24548
1046,11,46,-85.8226,38.2444
1047,11,47,-85.8226,38.24332
1048,11,48,-85.8226,38.24224
1049,11,49,-85.8226,38.24116
1050,11,50,-85.8226,38.24008
1051,11,51,-85.8226,38.239000000000004
1052,11,52,-85.8226,38.23792
1053,11,53,-85.8226,38.23684
1054,11,54,-85.8226,38.23576
1055,11,55,-85.8226,38.23468
1056,11,56,-85.8226,38.2336
1057,11,57,-85.8226,38.23252
1058,11,58,-85.8226,38.23144
1059,11,59,-85.8226,38.230360000000005
1060,11,60,-85.8226,38.22928
1061,11,61,-85.8226,38.2282
1062,11,62,-85.8226,38.22712
1063,11,63,-85.8226,38.22604
1064,11,64,-85.8226,38.22496
1065,11,65,-85.8226,38.22388
1066,11,66,-85.8226,38.2228
1067,11,67,-85.8226,38.221720000000005
1068,11,68,-85.8226,38.22064
1069,11,69,-85.8226,38.21956
1070,11,70,-85.8226,38.21848
1071,11,71,-85.8226,38.2174
1072,11,72,-85.8226,38.21632
1073,11,73,-85.8226,38.21524
1074,11,74,-85.8226,38.21416
1075,11,75,-85.8226,38.213080000000005
1076,11,76,-85.8226,38.212
1077,11,77,-85.8226,38.21092
1078,11,78,-85.8226,38.20984
1079,11,79,-85.8226,38.20876
1080,11,80,-85.8226,38.20768
1081,11,81,-85.8226,38.2066
1082,11,82,-85.8226,38.20552
1083,11,83,-85.8226,38.204440000000005
1084,11,84,-85.8226,38.20336
1085,11,85,-85.8226,38.20228
1086,11,86,-85.8226,38.2012
1087,11,87,-85.8226,38.20012
1088,11,88,-85.8226,38.199040000000004
1089,11,89,-85.8226,38.19796
1090,11,90,-85.8226,38.19688
1091,11,91,-85.8226,38.195800000000006
1092,11,92,-85.8226,38.194720000000004
1093,11,93,-85.8226,38.19364
1094,11,94,-85.8226,38.19256
1095,11,95,-85.8226,38.19148
1096,11,96,-85.8226,38.190400000000004
1097,11,97,-85.8226,38.18932
1098,11,98,-85.8226,38.18824
1099,11,99,-85.8226,38.187160000000006
1100,11,100,-85.8226,38.186080000000004
1101,12,1,-85.82036,38.293
1102,12,2,-85.82036,38.29192
1103,12,3,-85.82036,38.29084
1104,12,4,-85.82036,38.28976
1105,12,5,-85.82036,38.28868
1106,12,6,-85.82036,38.2876
1107,12,7,-85.82036,38.286519999999996
1108,12,8,-85.82036,38.28544
1109,12,9,-85.82036,38.28436
1110,12,10,-85.82036,38.28328
1111,12,11,-85.82036,38.2822
1112,12,12,-85.82036,38.28112
1113,12,13,-85.82036,38.28004
1114,12,14,-85.82036,38.27896
1115,12,15,-85.82036,38.277879999999996
1116,12,16,-85.82036,38.2768
1117,12,17,-85.82036,38.27572
1118,12,18,-85.82036,38.27464
1119,12,19,-85.82036,38.27356
1120,12,20,-85.82036,38.27248
1121,12,21,-85.82036,38.2714
1122,12,22,-85.82036,38.27032
1123,12,23,-85.82036,38.269239999999996
1124,12,24,-85.82036,38.26816
1125,12,25,-85.82036,38.26708
1126,12,26,-85.82036,38.266
1127,12,27,-85.82036,38.264920000000004
1128,12,28,-85.82036,38.26384
1129,12,29,-85.82036,38.26276
1130,12,30,-85.82036,38.26168
1131,12,31,-85.82036,38.2606
1132,12,32,-85.82036,38.25952
1133,12,33,-85.82036,38.25844
1134,12,34,-85.82036,38.25736
1135,12,35,-85.82036,38.256280000000004
1136,12,36,-85.82036,38.2552
1137,12,37,-85.82036,38.25412
1138,12,38,-85.82036,38.25304
1139,12,39,-85.82036,38.25196
1140,12,40,-85.82036,38.25088
1141,12,41,-85.82036,38.2498
1142,12,42,-85.82036,38.24872
1143,12,43,-85.82036,38.247640000000004
1144,12,44,-85.82036,38.24656
1145,12,45,-85.82036,38.24548
1146,12,46,-85.82036,38.2444
1147,12,47,-85.82036,38.24332
1148,12,48,-85.82036,38.24224
1149,12,49,-85.82036,38.24116
1150,12,50,-85.82036,38.24008
1151,12,51,-85.82036,38.239000000000004
1152,12,52,-85.82036,38.23792
1153,12,53,-85.82036,38.23684
1154,12,54,-85.82036,38.23576
1155,12,55,-85.82036,38.23468
1156,12,56,-85.82036,38.2336
1157,12,57,-85.82036,38.23252
1158,12,58,-85.82036,38.23144
1159,12,59,-85.82036,38.230360000000005
1160,12,60,-85.82036,38.22928
1161,12,61,-85.82036,38.2282
1162,12,62,-85.82036,38.22712
1163,12,63,-85.82036,38.22604
1164,12,64,-85.82036,38.22496
1165,12,65,-85.82036,38.22388
1166,12,66,-85.82036,38.2228
1167,12,67,-85.82036,38.221720000000005
1168,12,68,-85.82036,38.22064
1169,12,69,-85.82036,38.21956
1170,12,70,-85.82036,38.21848
1171,12,71,-85.82036,38.2174
1172,12,72,-85.82036,38.21632
1173,12,73,-85.82036,38.21524
1174,12,74,-85.82036,38.21416
1175,12,75,-85.82036,38.213080000000005
1176,12,76,-85.82036,38.212
1177,12,77,-85.82036,38.21092
1178,12,78,-85.82036,38.20984
1179,12,79,-85.82036,38.20876
1180,12,80,-85.82036,38.20768
1181,12,81,-85.82036,38.2066
1182,12,82,-85.82036,38.20552
1183,12,83,-85.82036,38.204440000000005
1184,12,84,-85.82036,38.20336
1185,12,85,-85.82036,38.20228
1186,12,86,-85.82036,38.2012
1187,12,87,-85.82036,38.20012
1188,12,88,-85.82036,38.199040000000004
1189,12,89,-85.82036,38.19796
1190,12,90,-85.82036,38.19688
1191,12,91,-85.82036,38.195800000000006
1192,12,92,-85.82036,38.194720000000004
1193,12,93,-85.82036,38.19364
1194,12,94,-85.82036,38.19256
1195,12,95,-85.82036,38.19148
1196,12,96,-85.82036,38.190400000000004
1197,12,97,-85.82036,38.18932
1198,12,98,-85.82036,38.18824
1199,12,99,-85.82036,38.187160000000006
1200,12,100,-85.82036,38.186080000000004
1201,13,1,-85.81812,38.293
1202,13,2,-85.81812,38.29192
1203,13,3,-85.81812,38.29084
1204,13,4,-85.81812,38.28976
1205,13,5,-85.81812,38.28868
1206,13,6,-85.81812,38.2876
1207,13,7,-85.81812,38.286519999999996
1208,13,8,-85.81812,38.28544
1209,13,9,-85.81812,38.28436
1210,13,10,-85.81812,38.28328
1211,13,11,-85.81812,38.2822
1212,13,12,-85.81812,38.28112
1213,13,13,-85.81812,38.28004
1214,13,14,-85.81812,38.27896
1215,13,15,-85.81812,38.277879999999996
1216,13,16,-85.81812,38.2768
1217,13,17,-85.81812,38.27572
1218,13,18,-85.81812,38.27464
1219,13,19,-85.81812,38.27356
1220,13,20,-85.81812,38.27248
1221,13,21,-85.81812,38.2714
1222,13,22,-85.81812,38.27032
1223,13,23,-85.81812,38.269239999999996
1224,13,24,-85.81812,38.26816
1225,13,25,-85.81812,38.26708
1226,13,26,-85.81812,38.266
1227,13,27,-85.81812,38.264920000000004
1228,13,28,-85.81812,38.26384
1229,13,29,-85.81812,38.26276
1230,13,30,-85.81812,38.26168
1231,13,31,-85.81812,38.2606
1232,13,32,-85.81812,38.25952
1233,13,33,-85.81812,38.25844
1234,13,34,-85.81812,38.25736
1235,13,35,-85.81812,38.256280000000004
1236,13,36,-85.81812,38.2552
1237,13,37,-85.81812,38.25412
1238,13,38,-85.81812,38.25304
1239,13,39,-85.81812,38.25196
1240,13,40,-85.81812,38.25088
1241,13,41,-85.81812,38.2498
1242,13,42,-85.81812,38.24872
1243,13,43,-85.81812,38.247640000000004
1244,13,44,-85.81812,38.24656
1245,13,45,-85.81812,38.24548
1246,13,46,-85.81812,38.2444
1247,13,47,-85.81812,38.24332
1248,13,48,-85.81812,38.24224
1249,13,49,-85.81812,38.24116
1250,13,50,-85.81812,38.24008
1251,13,51,-85.81812,38.239000000000004
1252,13,52,-85.81812,38.23792
1253,13,53,-85.81812,38.23684
1254,13,54,-85.81812,38.23576
1255,13,55,-85.81812,38.23468
1256,13,56,-85.81812,38.2336
1257,13,57,-85.81812,38.23252
1258,13,58,-85.81812,38.23144
1259,13,59,-85.81812,38.230360000000005
1260,13,60,-85.81812,38.22928
1261,13,61,-85.81812,38.2282
1262,13,62,-85.81812,38.22712
1263,13,63,-85.81812,38.22604
1264,13,64,-85.81812,38.22496
1265,13,65,-85.81812,38.22388
1266,13,66,-85.81812,38.2228
1267,13,67,-85.81812,38.221720000000005
1268,13,68,-85.81812,38.22064
1269,13,69,-85.81812,38.21956
1270,13,70,-85.81812,38.21848
1271,13,71,-85.81812,38.2174
1272,13,72,-85.81812,38.21632
1273,13,73,-85.81812,38.21524
1274,13,74,-85.81812,38.21416
1275,13,75,-85.81812,38.213080000000005
1276,13,76,-85.81812,38.212
1277,13,77,-85.81812,38.21092
1278,13,78,-85.81812,38.20984
1279,13,79,-85.81812,38.20876
1280,13,80,-85.81812,38.20768
1281,13,81,-85.81812,38.2066
1282,13,82,-85.81812,38.20552
1283,13,83,-85.81812,38.204440000000005
1284,13,84,-85.81812,38.20336
1285,13,85,-85.81812,38.20228
1286,13,86,-85.81812,38.2012
1287,13,87,-85.81812,38.20012
1288,13,88,-85.81812,38.199040000000004
1289,13,89,-85.81812,38.19796
1290,13,90,-85.81812,38.19688
1291,13,91,-85.81812,38.195800000000006
1292,13,92,-85.81812,38.194720000000004
1293,13,93,-85.81812,38.19364
1294,13,94,-85.81812,38.19256
1295,13,95,-85.81812,38.19148
1296,13,96,-85.81812,38.190400000000004
1297,13,97,-85.81812,38.18932
1298,13,98,-85.81812,38.18824
1299,13,99,-85.81812,38.187160000000006
1300,13,100,-85.81812,38.186080000000004
1301,14,1,-85.81588,38.293
1302,14,2,-85.81588,38.29192
1303,14,3,-85.81588,38.29084
1304,14,4,-85.81588,38.28976
1305,14,5,-85.81588,38.28868
1306,14,6,-85.81588,38.2876
1307,14,7,-85.81588,38.286519999999996
1308,14,8,-85.81588,38.28544
1309,14,9,-85.81588,38.28436
1310,14,10,-85.81588,38.28328
1311,14,11,-85.81588,38.2822
1312,14,12,-85.81588,38.28112
1313,14,13,-85.81588,38.28004
1314,14,14,-85.81588,38.27896
1315,14,15,-85.81588,38.277879999999996
1316,14,16,-85.81588,38.2768
1317,14,17,-85.81588,38.27572
1318,14,18,-85.81588,38.27464
1319,14,19,-85.81588,38.27356
1320,14,20,-85.81588,38.27248
1321,14,21,-85.81588,38.2714
1322,14,22,-85.81588,38.27032
1323,14,23,-85.81588,38.269239999999996
1324,14,24,-85.81588,38.26816
1325,14,25,-85.81588,38.26708
1326,14,26,-85.81588,38.266
1327,14,27,-85.81588,38.264920000000004
1328,14,28,-85.81588,38.26384
1329,14,29,-85.81588,38.26276
1330,14,30,-85.81588,38.26168
1331,14,31,-85.81588,38.2606
1332,14,32,-85.81588,38.25952
1333,14,33,-85.81588,38.25844
1334,14,34,-85.81588,38.25736
1335,14,35,-85.81588,38.256280000000004
1336,14,36,-85.81588,38.2552
1337,14,37,-85.81588,38.25412
1338,14,38,-85.81588,38.25304
1339,14,39,-85.81588,38.25196
1340,14,40,-85.81588,38.25088
1341,14,41,-85.81588,38.2498
1342,14,42,-85.81588,38.24872
1343,14,43,-85.81588,38.247640000000004
1344,14,44,-85.81588,38.24656
1345,14,45,-85.81588,38.24548
1346,14,46,-85.81588,38.2444
1347,14,47,-85.81588,38.24332
1348,14,48,-85.81588,38.24224
1349,14,49,-85.81588,38.24116
1350,14,50,-85.81588,38.24008
1351,14,51,-85.81588,38.239000000000004
1352,14,52,-85.81588,38.23792
1353,14,53,-85.81588,38.23684
1354,14,54,-85.81588,38.23576
1355,14,55,-85.81588,38.23468
1356,14,56,-85.81588,38.2336
1357,14,57,-85.81588,38.23252
1358,14,58,-85.81588,38.23144
1359,14,59,-85.81588,38.230360000000005
1360,14,60,-85.81588,38.22928
1361,14,61,-85.81588,38.2282
1362,14,62,-85.81588,38.22712
1363,14,63,-85.81588,38.22604
1364,14,64,-85.81588,38.22496
1365,14,65,-85.81588,38.22388
1366,14,66,-85.81588,38.2228
1367,14,67,-85.81588,38.221720000000005
1368,14,68,-85.81588,38.22064
1369,14,69,-85.81588,38.21956
1370,14,70,-85.81588,38.21848
1371,14,71,-85.81588,38.2174
1372,14,72,-85.81588,38.21632
1373,14,73,-85.81588,38.21524
1374,14,74,-85.81588,38.21416
1375,14,75,-85.81588,38.213080000000005
1376,14,76,-85.81588,38.212
1377,14,77,-85.81588,38.21092
1378,14,78,-85.81588,38.20984
1379,14,79,-85.81588,38.20876
1380,14,80,-85.81588,38.20768
1381,14,81,-85.81588,38.2066
1382,14,82,-85.81588,38.20552
1383,14,83,-85.81588,38.204440000000005
1384,14,84,-85.81588,38.20336
1385,14,85,-85.81588,38.20228
1386,14,86,-85.81588,38.2012
1387,14,87,-85.81588,38.20012
1388,14,88,-85.81588,38.199040000000004
1389,14,89,-85.81588,38.19796
1390,14,90,-85.81588,38.19688
1391,14,91,-85.81588,38.195800000000006
1392,14,92,-85.81588,38.194720000000004
1393,14,93,-85.81588,38.19364
1394,14,94,-85.81588,38.19256
1395,14,95,-85.81588,38.19148
1396,14,96,-85.81588,38.190400000000004
1397,14,97,-85.81588,38.18932
1398,14,98,-85.81588,38.18824
1399,14,99,-85.81588,38.187160000000006
1400,14,100,-85.81588,38.186080000000004
1401,15,1,-85.81364,38.293
1402,15,2,-85.81364,38.29192
1403,15,3,-85.81364,38.29084
1404,15,4,-85.81364,38.28976
1405,15,5,-85.81364,38.28868
1406,15,6,-85.81364,38.2876
1407,15,7,-85.81364,38.286519999999996
1408,15,8,-85.81364,38.28544
1409,15,9,-85.81364,38.28436
1410,15,10,-85.81364,38.28328
1411,15,11,-85.81364,38.2822
1412,15,12,-85.81364,38.28112
1413,15,13,-85.81364,38.28004
1414,15,14,-85.81364,38.27896
1415,15,15,-85.81364,38.277879999999996
1416,15,16,-85.81364,38.2768
1417,15,17,-85.81364,38.27572
1418,15,18,-85.81364,38.27464
1419,15,19,-85.81364,38.27356
1420,15,20,-85.81364,38.27248
1421,15,21,-85.81364,38.2714
1422,15,22,-85.81364,38.27032
1423,15,23,-85.81364,38.269239999999996
1424,15,24,-85.81364,38.26816
1425,15,25,-85.81364,38.26708
1426,15,26,-85.81364,38.266
1427,15,27,-85.81364,38.264920000000004
1428,15,28,-85.81364,38.26384
1429,15,29,-85.81364,38.26276
1430,15,30,-85.81364,38.26168
1431,15,31,-85.81364,38.2606
1432,15,32,-85.81364,38.25952
1433,15,33,-85.81364,38.25844
1434,15,34,-85.81364,38.25736
1435,15,35,-85.81364,38.256280000000004
1436,15,36,-85.81364,38.2552
1437,15,37,-85.81364,38.25412
1438,15,38,-85.81364,38.25304
1439,15,39,-85.81364,38.25196
1440,15,40,-85.81364,38.25088
1441,15,41,-85.81364,38.2498
1442,15,42,-85.81364,38.24872
1443,15,43,-85.81364,38.247640000000004
1444,15,44,-85.81364,38.24656
1445,15,45,-85.81364,38.24548
1446,15,46,-85.81364,38.2444
1447,15,47,-85.81364,38.24332
1448,15,48,-85.81364,38.24224
1449,15,49,-85.81364,38.24116
1450,15,50,-85.81364,38.24008
1451,15,51,-85.81364,38.239000000000004
1452,15,52,-85.81364,38.23792
1453,15,53,-85.81364,38.23684
1454,15,54,-85.81364,38.23576
1455,15,55,-85.81364,38.23468
1456,15,56,-85.81364,38.2336
1457,15,57,-85.81364,38.23252
1458,15,58,-85.81364,38.23144
1459,15,59,-85.81364,38.230360000000005
1460,15,60,-85.81364,38.22928
1461,15,61,-85.81364,38.2282
1462,15,62,-85.81364,38.22712
1463,15,63,-85.81364,38.22604
